Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,2008,"Population, total",SP.POP.TOTL,50565812
South Africa,ZAF,2007,"Population, total",SP.POP.TOTL,49996094
South Africa,ZAF,2006,"Population, total",SP.POP.TOTL,49491756
South Africa,ZAF,2005,"Population, total",SP.POP.TOTL,49017147
South Africa,ZAF,2004,"Population, total",SP.POP.TOTL,48556071
South Africa,ZAF,2003,"Population, total",SP.POP.TOTL,48104048
South Africa,ZAF,2002,"Population, total",SP.POP.TOTL,47661514
South Africa,ZAF,2001,"Population, total",SP.POP.TOTL,47229714
South Africa,ZAF,2000,"Population, total",SP.POP.TOTL,46813266
South Africa,ZAF,1999,"Population, total",SP.POP.TOTL,46364681
South Africa,ZAF,1998,"Population, total",SP.POP.TOTL,45852166
South Africa,ZAF,1997,"Population, total",SP.POP.TOTL,45285048
South Africa,ZAF,1996,"Population, total",SP.POP.TOTL,44661603
South Africa,ZAF,1995,"Population, total",SP.POP.TOTL,43986084
South Africa,ZAF,1994,"Population, total",SP.POP.TOTL,43267982
South Africa,ZAF,1993,"Population, total",SP.POP.TOTL,42525440
South Africa,ZAF,1992,"Population, total",SP.POP.TOTL,41760755
South Africa,ZAF,1991,"Population, total",SP.POP.TOTL,40910959
South Africa,ZAF,1990,"Population, total",SP.POP.TOTL,39877570
South Africa,ZAF,1989,"Population, total",SP.POP.TOTL,38668684
South Africa,ZAF,1988,"Population, total",SP.POP.TOTL,37393853
South Africa,ZAF,1987,"Population, total",SP.POP.TOTL,36119333
South Africa,ZAF,1986,"Population, total",SP.POP.TOTL,34877834
South Africa,ZAF,1985,"Population, total",SP.POP.TOTL,33752964
South Africa,ZAF,1984,"Population, total",SP.POP.TOTL,32768207
South Africa,ZAF,1983,"Population, total",SP.POP.TOTL,31865176
South Africa,ZAF,1982,"Population, total",SP.POP.TOTL,31022417
South Africa,ZAF,1981,"Population, total",SP.POP.TOTL,30232561
South Africa,ZAF,1980,"Population, total",SP.POP.TOTL,29463549
South Africa,ZAF,1979,"Population, total",SP.POP.TOTL,28697014
South Africa,ZAF,1978,"Population, total",SP.POP.TOTL,27943445
South Africa,ZAF,1977,"Population, total",SP.POP.TOTL,27199838
South Africa,ZAF,1976,"Population, total",SP.POP.TOTL,26480300
South Africa,ZAF,1975,"Population, total",SP.POP.TOTL,25777964
South Africa,ZAF,1974,"Population, total",SP.POP.TOTL,25077016
South Africa,ZAF,1973,"Population, total",SP.POP.TOTL,24382513
South Africa,ZAF,1972,"Population, total",SP.POP.TOTL,23698507
South Africa,ZAF,1971,"Population, total",SP.POP.TOTL,23031441
South Africa,ZAF,1970,"Population, total",SP.POP.TOTL,22368306
South Africa,ZAF,1969,"Population, total",SP.POP.TOTL,21704214
South Africa,ZAF,1968,"Population, total",SP.POP.TOTL,21050540
South Africa,ZAF,1967,"Population, total",SP.POP.TOTL,20410677
South Africa,ZAF,1966,"Population, total",SP.POP.TOTL,19789771
South Africa,ZAF,1965,"Population, total",SP.POP.TOTL,19187194
South Africa,ZAF,1964,"Population, total",SP.POP.TOTL,18603097
South Africa,ZAF,1963,"Population, total",SP.POP.TOTL,18042215
South Africa,ZAF,1962,"Population, total",SP.POP.TOTL,17503133
South Africa,ZAF,1961,"Population, total",SP.POP.TOTL,16989464
South Africa,ZAF,1960,"Population, total",SP.POP.TOTL,16520441
South Africa,ZAF,2022,"Population, female",SP.POP.TOTL.FE.IN,30725879
South Africa,ZAF,2021,"Population, female",SP.POP.TOTL.FE.IN,30497646
South Africa,ZAF,2020,"Population, female",SP.POP.TOTL.FE.IN,30221143
South Africa,ZAF,2019,"Population, female",SP.POP.TOTL.FE.IN,29879107
South Africa,ZAF,2018,"Population, female",SP.POP.TOTL.FE.IN,29517286
South Africa,ZAF,2017,"Population, female",SP.POP.TOTL.FE.IN,29175940
South Africa,ZAF,2016,"Population, female",SP.POP.TOTL.FE.IN,29004108
South Africa,ZAF,2015,"Population, female",SP.POP.TOTL.FE.IN,28721087
South Africa,ZAF,2014,"Population, female",SP.POP.TOTL.FE.IN,28228865
South Africa,ZAF,2013,"Population, female",SP.POP.TOTL.FE.IN,27837495
South Africa,ZAF,2012,"Population, female",SP.POP.TOTL.FE.IN,27493643
South Africa,ZAF,2011,"Population, female",SP.POP.TOTL.FE.IN,27164417
South Africa,ZAF,2010,"Population, female",SP.POP.TOTL.FE.IN,26857414
South Africa,ZAF,2009,"Population, female",SP.POP.TOTL.FE.IN,26570865
South Africa,ZAF,2008,"Population, female",SP.POP.TOTL.FE.IN,26287724
South Africa,ZAF,2007,"Population, female",SP.POP.TOTL.FE.IN,26023987
South Africa,ZAF,2006,"Population, female",SP.POP.TOTL.FE.IN,25795511
South Africa,ZAF,2005,"Population, female",SP.POP.TOTL.FE.IN,25583854
South Africa,ZAF,2004,"Population, female",SP.POP.TOTL.FE.IN,25379489
South Africa,ZAF,2003,"Population, female",SP.POP.TOTL.FE.IN,25178665
South Africa,ZAF,2002,"Population, female",SP.POP.TOTL.FE.IN,24979734
South Africa,ZAF,2001,"Population, female",SP.POP.TOTL.FE.IN,24781908
South Africa,ZAF,2000,"Population, female",SP.POP.TOTL.FE.IN,24591889
South Africa,ZAF,1999,"Population, female",SP.POP.TOTL.FE.IN,24387653
South Africa,ZAF,1998,"Population, female",SP.POP.TOTL.FE.IN,24148681
South Africa,ZAF,1997,"Population, female",SP.POP.TOTL.FE.IN,23879335
South Africa,ZAF,1996,"Population, female",SP.POP.TOTL.FE.IN,23507455
South Africa,ZAF,1995,"Population, female",SP.POP.TOTL.FE.IN,23025116
South Africa,ZAF,1994,"Population, female",SP.POP.TOTL.FE.IN,22522796
South Africa,ZAF,1993,"Population, female",SP.POP.TOTL.FE.IN,22006067
South Africa,ZAF,1992,"Population, female",SP.POP.TOTL.FE.IN,21471959
South Africa,ZAF,1991,"Population, female",SP.POP.TOTL.FE.IN,20972094
South Africa,ZAF,1990,"Population, female",SP.POP.TOTL.FE.IN,20454959
South Africa,ZAF,1989,"Population, female",SP.POP.TOTL.FE.IN,19858547
South Africa,ZAF,1988,"Population, female",SP.POP.TOTL.FE.IN,19231343
South Africa,ZAF,1987,"Population, female",SP.POP.TOTL.FE.IN,18604223
South Africa,ZAF,1986,"Population, female",SP.POP.TOTL.FE.IN,17993069
South Africa,ZAF,1985,"Population, female",SP.POP.TOTL.FE.IN,17243333
South Africa,ZAF,1984,"Population, female",SP.POP.TOTL.FE.IN,16431317
South Africa,ZAF,1983,"Population, female",SP.POP.TOTL.FE.IN,15739461
South Africa,ZAF,1982,"Population, female",SP.POP.TOTL.FE.IN,15130329
South Africa,ZAF,1981,"Population, female",SP.POP.TOTL.FE.IN,14600980
South Africa,ZAF,1980,"Population, female",SP.POP.TOTL.FE.IN,14186385
South Africa,ZAF,1979,"Population, female",SP.POP.TOTL.FE.IN,13862168
South Africa,ZAF,1978,"Population, female",SP.POP.TOTL.FE.IN,13549026
South Africa,ZAF,1977,"Population, female",SP.POP.TOTL.FE.IN,13245666
South Africa,ZAF,1976,"Population, female",SP.POP.TOTL.FE.IN,12931705
South Africa,ZAF,1975,"Population, female",SP.POP.TOTL.FE.IN,12610329
South Africa,ZAF,1974,"Population, female",SP.POP.TOTL.FE.IN,12297952
South Africa,ZAF,1973,"Population, female",SP.POP.TOTL.FE.IN,11991274
South Africa,ZAF,1972,"Population, female",SP.POP.TOTL.FE.IN,11690167
South Africa,ZAF,1971,"Population, female",SP.POP.TOTL.FE.IN,11392269
South Africa,ZAF,1970,"Population, female",SP.POP.TOTL.FE.IN,11070685
South Africa,ZAF,1969,"Population, female",SP.POP.TOTL.FE.IN,10725797
South Africa,ZAF,1968,"Population, female",SP.POP.TOTL.FE.IN,10385268
South Africa,ZAF,1967,"Population, female",SP.POP.TOTL.FE.IN,10051232
South Africa,ZAF,1966,"Population, female",SP.POP.TOTL.FE.IN,9726980
South Africa,ZAF,1965,"Population, female",SP.POP.TOTL.FE.IN,9412255
South Africa,ZAF,1964,"Population, female",SP.POP.TOTL.FE.IN,9107018
South Africa,ZAF,1963,"Population, female",SP.POP.TOTL.FE.IN,8813888
South Africa,ZAF,1962,"Population, female",SP.POP.TOTL.FE.IN,8532023
South Africa,ZAF,1961,"Population, female",SP.POP.TOTL.FE.IN,8263745
South Africa,ZAF,1960,"Population, female",SP.POP.TOTL.FE.IN,8017980
South Africa,ZAF,2022,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.3005275914227
South Africa,ZAF,2021,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.3495337060363
South Africa,ZAF,2020,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.394817384131
South Africa,ZAF,2019,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.4384952034494
South Africa,ZAF,2018,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.4779802836206
South Africa,ZAF,2017,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.5100940024073
South Africa,ZAF,2016,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.4054219083761
South Africa,ZAF,2015,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.4010092685827
South Africa,ZAF,2014,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.5788353535003
South Africa,ZAF,2013,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.6718517650644
South Africa,ZAF,2012,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.733231589112
South Africa,ZAF,2011,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.7976634776685
South Africa,ZAF,2010,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.8633870272777
South Africa,ZAF,2009,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.9258559655697
South Africa,ZAF,2008,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.9871489456157
South Africa,ZAF,2007,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.0520403053887
South Africa,ZAF,2006,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.1208239206546
South Africa,ZAF,2005,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.1936823454862
South Africa,ZAF,2004,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.2684156220136
South Africa,ZAF,2003,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.3420918755112
South Africa,ZAF,2002,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.4107018505539
South Africa,ZAF,2001,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.4710100933493
South Africa,ZAF,2000,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.5318805998283
South Africa,ZAF,1999,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.5996350541051
South Africa,ZAF,1998,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.6663909399613
South Africa,ZAF,1997,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.7311685746695
South Africa,ZAF,1996,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.6345975535182
South Africa,ZAF,1995,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.346364818473
South Africa,ZAF,1994,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.0541863958435
South Africa,ZAF,1993,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.7480054292207
South Africa,ZAF,1992,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.4165967545366
South Africa,ZAF,1991,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.2627777803987
South Africa,ZAF,1990,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.2943968250824
South Africa,ZAF,1989,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.3556318596206
South Africa,ZAF,1988,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.4291560166319
South Africa,ZAF,1987,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.5076593468656
South Africa,ZAF,1986,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.5888371967135
South Africa,ZAF,1985,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.0868704745456
South Africa,ZAF,1984,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.1440832572865
South Africa,ZAF,1983,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.3939245777271
South Africa,ZAF,1982,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.7722442774204
South Africa,ZAF,1981,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.2955446612677
South Africa,ZAF,1980,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.1489348075481
South Africa,ZAF,1979,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.305262700851
South Africa,ZAF,1978,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.487314287841
South Africa,ZAF,1977,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.6975915077141
South Africa,ZAF,1976,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.8351906889272
South Africa,ZAF,1975,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.9190263435856
South Africa,ZAF,1974,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.0407311619532
South Africa,ZAF,1973,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.1798117773996
South Africa,ZAF,1972,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.3287066564995
South Africa,ZAF,1971,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.4639870774912
South Africa,ZAF,1970,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.4927286849527
South Africa,ZAF,1969,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.4180392802983
South Africa,ZAF,1968,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.3349244247416
South Africa,ZAF,1967,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.2449711491686
South Africa,ZAF,1966,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.15155410338
South Africa,ZAF,1965,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.0548800413442
South Africa,ZAF,1964,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.9543112095798
South Africa,ZAF,1963,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.8514741676673
South Africa,ZAF,1962,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.7456902715645
South Africa,ZAF,1961,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.6404103154755
South Africa,ZAF,1960,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.5336922906598
South Africa,ZAF,2022,"Population, male",SP.POP.TOTL.MA.IN,29168006
South Africa,ZAF,2021,"Population, male",SP.POP.TOTL.MA.IN,28894608
South Africa,ZAF,2020,"Population, male",SP.POP.TOTL.MA.IN,28580784
South Africa,ZAF,2019,"Population, male",SP.POP.TOTL.MA.IN,28207948
South Africa,ZAF,2018,"Population, male",SP.POP.TOTL.MA.IN,27822349
South Africa,ZAF,2017,"Population, male",SP.POP.TOTL.MA.IN,27465269
South Africa,ZAF,2016,"Population, male",SP.POP.TOTL.MA.IN,27418165
South Africa,ZAF,2015,"Population, male",SP.POP.TOTL.MA.IN,27155417
South Africa,ZAF,2014,"Population, male",SP.POP.TOTL.MA.IN,26500685
South Africa,ZAF,2013,"Population, male",SP.POP.TOTL.MA.IN,26036121
South Africa,ZAF,2012,"Population, male",SP.POP.TOTL.MA.IN,25651390
South Africa,ZAF,2011,"Population, male",SP.POP.TOTL.MA.IN,25278908
South Africa,ZAF,2010,"Population, male",SP.POP.TOTL.MA.IN,24927507
South Africa,ZAF,2009,"Population, male",SP.POP.TOTL.MA.IN,24599914
South Africa,ZAF,2008,"Population, male",SP.POP.TOTL.MA.IN,24278088
South Africa,ZAF,2007,"Population, male",SP.POP.TOTL.MA.IN,23972107
South Africa,ZAF,2006,"Population, male",SP.POP.TOTL.MA.IN,23696246
South Africa,ZAF,2005,"Population, male",SP.POP.TOTL.MA.IN,23433293
South Africa,ZAF,2004,"Population, male",SP.POP.TOTL.MA.IN,23176582
South Africa,ZAF,2003,"Population, male",SP.POP.TOTL.MA.IN,22925383
South Africa,ZAF,2002,"Population, male",SP.POP.TOTL.MA.IN,22681781
South Africa,ZAF,2001,"Population, male",SP.POP.TOTL.MA.IN,22447806
South Africa,ZAF,2000,"Population, male",SP.POP.TOTL.MA.IN,22221377
South Africa,ZAF,1999,"Population, male",SP.POP.TOTL.MA.IN,21977029
South Africa,ZAF,1998,"Population, male",SP.POP.TOTL.MA.IN,21703485
South Africa,ZAF,1997,"Population, male",SP.POP.TOTL.MA.IN,21405714
South Africa,ZAF,1996,"Population, male",SP.POP.TOTL.MA.IN,21154148
South Africa,ZAF,1995,"Population, male",SP.POP.TOTL.MA.IN,20960968
South Africa,ZAF,1994,"Population, male",SP.POP.TOTL.MA.IN,20745186
South Africa,ZAF,1993,"Population, male",SP.POP.TOTL.MA.IN,20519374
South Africa,ZAF,1992,"Population, male",SP.POP.TOTL.MA.IN,20288796
South Africa,ZAF,1991,"Population, male",SP.POP.TOTL.MA.IN,19938864
South Africa,ZAF,1990,"Population, male",SP.POP.TOTL.MA.IN,19422611
South Africa,ZAF,1989,"Population, male",SP.POP.TOTL.MA.IN,18810138
South Africa,ZAF,1988,"Population, male",SP.POP.TOTL.MA.IN,18162510
South Africa,ZAF,1987,"Population, male",SP.POP.TOTL.MA.IN,17515110
South Africa,ZAF,1986,"Population, male",SP.POP.TOTL.MA.IN,16884765
South Africa,ZAF,1985,"Population, male",SP.POP.TOTL.MA.IN,16509631
South Africa,ZAF,1984,"Population, male",SP.POP.TOTL.MA.IN,16336890
South Africa,ZAF,1983,"Population, male",SP.POP.TOTL.MA.IN,16125715
South Africa,ZAF,1982,"Population, male",SP.POP.TOTL.MA.IN,15892088
South Africa,ZAF,1981,"Population, male",SP.POP.TOTL.MA.IN,15631582
South Africa,ZAF,1980,"Population, male",SP.POP.TOTL.MA.IN,15277164
South Africa,ZAF,1979,"Population, male",SP.POP.TOTL.MA.IN,14834845
South Africa,ZAF,1978,"Population, male",SP.POP.TOTL.MA.IN,14394419
South Africa,ZAF,1977,"Population, male",SP.POP.TOTL.MA.IN,13954172
South Africa,ZAF,1976,"Population, male",SP.POP.TOTL.MA.IN,13548594
South Africa,ZAF,1975,"Population, male",SP.POP.TOTL.MA.IN,13167635
South Africa,ZAF,1974,"Population, male",SP.POP.TOTL.MA.IN,12779064
South Africa,ZAF,1973,"Population, male",SP.POP.TOTL.MA.IN,12391239
South Africa,ZAF,1972,"Population, male",SP.POP.TOTL.MA.IN,12008340
South Africa,ZAF,1971,"Population, male",SP.POP.TOTL.MA.IN,11639172
South Africa,ZAF,1970,"Population, male",SP.POP.TOTL.MA.IN,11297621
South Africa,ZAF,1969,"Population, male",SP.POP.TOTL.MA.IN,10978417
South Africa,ZAF,1968,"Population, male",SP.POP.TOTL.MA.IN,10665272
South Africa,ZAF,1967,"Population, male",SP.POP.TOTL.MA.IN,10359445
South Africa,ZAF,1966,"Population, male",SP.POP.TOTL.MA.IN,10062791
South Africa,ZAF,1965,"Population, male",SP.POP.TOTL.MA.IN,9774939
South Africa,ZAF,1964,"Population, male",SP.POP.TOTL.MA.IN,9496079
South Africa,ZAF,1963,"Population, male",SP.POP.TOTL.MA.IN,9228327
South Africa,ZAF,1962,"Population, male",SP.POP.TOTL.MA.IN,8971110
South Africa,ZAF,1961,"Population, male",SP.POP.TOTL.MA.IN,8725719
South Africa,ZAF,1960,"Population, male",SP.POP.TOTL.MA.IN,8502461
South Africa,ZAF,2022,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.6994724085773
South Africa,ZAF,2021,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.6504646102425
South Africa,ZAF,2020,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.605182615869
South Africa,ZAF,2019,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.5615047965506
South Africa,ZAF,2018,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.5220197163794
South Africa,ZAF,2017,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.4899059975927
South Africa,ZAF,2016,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.5945763192742
South Africa,ZAF,2015,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.5989907314173
South Africa,ZAF,2014,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.4211628193332
South Africa,ZAF,2013,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.3281482349356
South Africa,ZAF,2012,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.266768410888
South Africa,ZAF,2011,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.2023365223315
South Africa,ZAF,2010,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.1366129727223
South Africa,ZAF,2009,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.0741440344303
South Africa,ZAF,2008,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.0128510543843
South Africa,ZAF,2007,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.9479596946113
South Africa,ZAF,2006,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.8791780998839
South Africa,ZAF,2005,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.8063176545138
South Africa,ZAF,2004,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.7315843779864
South Africa,ZAF,2003,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.6579081244888
South Africa,ZAF,2002,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.589300247575
South Africa,ZAF,2001,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.5289899066507
South Africa,ZAF,2000,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.4681194001717
South Africa,ZAF,1999,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.4003671027091
South Africa,ZAF,1998,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.3336090600387
South Africa,ZAF,1997,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.2688336335649
South Africa,ZAF,1996,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.3654024464818
South Africa,ZAF,1995,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.653635181527
South Africa,ZAF,1994,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,47.9458136041565
South Africa,ZAF,1993,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.2519969223128
South Africa,ZAF,1992,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.5834032454634
South Africa,ZAF,1991,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.7372197752685
South Africa,ZAF,1990,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.7056031749176
South Africa,ZAF,1989,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.6443707264514
South Africa,ZAF,1988,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.5708439833681
South Africa,ZAF,1987,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.4923406531344
South Africa,ZAF,1986,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.4111628032865
South Africa,ZAF,1985,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.9131295254544
South Africa,ZAF,1984,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.8559167427134
South Africa,ZAF,1983,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.6060754222729
South Africa,ZAF,1982,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.2277557225796
South Africa,ZAF,1981,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.7044586464243
South Africa,ZAF,1980,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.8510651924519
South Africa,ZAF,1979,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.6947338144659
South Africa,ZAF,1978,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.512685712159
South Africa,ZAF,1977,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.3024084922859
South Africa,ZAF,1976,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.1648055346805
South Africa,ZAF,1975,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.0809736564145
South Africa,ZAF,1974,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.9592688380468
South Africa,ZAF,1973,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.8201882226004
South Africa,ZAF,1972,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.6712933435005
South Africa,ZAF,1971,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.5360129225088
South Africa,ZAF,1970,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.5072713150473
South Africa,ZAF,1969,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.5819607197017
South Africa,ZAF,1968,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.6650755752584
South Africa,ZAF,1967,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.7550288508314
South Africa,ZAF,1966,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.84844589662
South Africa,ZAF,1965,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.9451199586558
South Africa,ZAF,1964,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.0456887904202
South Africa,ZAF,1963,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.1485258323327
South Africa,ZAF,1962,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.2543097284355
South Africa,ZAF,1961,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.3595896845245
South Africa,ZAF,1960,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.4663077093402
South Africa,ZAF,2017,Completeness of birth registration (%),SP.REG.BRTH.ZS,88.6
South Africa,ZAF,2012,Completeness of birth registration (%),SP.REG.BRTH.ZS,85
South Africa,ZAF,2008,Completeness of birth registration (%),SP.REG.BRTH.ZS,92
South Africa,ZAF,2006,Completeness of birth registration (%),SP.REG.BRTH.ZS,78
South Africa,ZAF,2015,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,92
South Africa,ZAF,2009,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,91
South Africa,ZAF,2008,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,92.3
South Africa,ZAF,2002,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,70.4
South Africa,ZAF,1997,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,0
South Africa,ZAF,1992,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,0
South Africa,ZAF,2016,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,14.9
South Africa,ZAF,2004,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,13.8
South Africa,ZAF,2003,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,13.8
South Africa,ZAF,1998,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,16.5
South Africa,ZAF,2016,Problems in accessing health care (not wanting to go alone) (% of women): Q1 (lowest),SH.ACS.ALON.Q1.ZS,10.5
South Africa,ZAF,2016,Problems in accessing health care (not wanting to go alone) (% of women): Q2,SH.ACS.ALON.Q2.ZS,7.5
